epoch,layer,update_to_weight_ratio
471,_orig_mod.transformer.layers.1.linear1.weight,0.039844140972868945
471,_orig_mod.transformer.layers.1.linear1.bias,0.023791186868004313
471,_orig_mod.transformer.layers.1.linear2.weight,0.05395044305802957
471,_orig_mod.transformer.layers.1.linear2.bias,0.03417299185308856
471,_orig_mod.transformer.layers.1.norm1.weight,0.02152084403358358
471,_orig_mod.transformer.layers.1.norm1.bias,0.044466632092800204
471,_orig_mod.transformer.layers.1.norm2.weight,0.11475743367911857
471,_orig_mod.transformer.layers.1.norm2.bias,0.3013896531333483
471,_orig_mod.output.weight,0.1310286155932086
471,_orig_mod.output.bias,0.016821510846878506
471,AGGREGATE,0.04109800420401428
472,_orig_mod.pos_encoding,0.016270867594277653
472,_orig_mod.input_proj.weight,0.005736728837950429
472,_orig_mod.input_proj.bias,0.04029109885592573
472,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.050948991880285746
472,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.05624294384409429
472,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.05051914517292346
472,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.03203089737398478
472,_orig_mod.transformer.layers.0.linear1.weight,0.051729345835044335
472,_orig_mod.transformer.layers.0.linear1.bias,0.04859312309986527
472,_orig_mod.transformer.layers.0.linear2.weight,0.05631754857001133
472,_orig_mod.transformer.layers.0.linear2.bias,0.09365787762042317
472,_orig_mod.transformer.layers.0.norm1.weight,0.022291178596414836
472,_orig_mod.transformer.layers.0.norm1.bias,0.0585263790442833
472,_orig_mod.transformer.layers.0.norm2.weight,0.0211431139407605
472,_orig_mod.transformer.layers.0.norm2.bias,0.10028595857252608
472,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.06757654508237781
472,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.07083065678650612
472,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.06647595545044231
472,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.0689902471545273
472,_orig_mod.transformer.layers.1.linear1.weight,0.055510307718990425
472,_orig_mod.transformer.layers.1.linear1.bias,0.03241129229409776
472,_orig_mod.transformer.layers.1.linear2.weight,0.07018218722411458
472,_orig_mod.transformer.layers.1.linear2.bias,0.041060740614056034
472,_orig_mod.transformer.layers.1.norm1.weight,0.02965003731585095
472,_orig_mod.transformer.layers.1.norm1.bias,0.03793909171354248
472,_orig_mod.transformer.layers.1.norm2.weight,0.10539495309932653
472,_orig_mod.transformer.layers.1.norm2.bias,0.3974066682495245
472,_orig_mod.output.weight,0.18809187429698596
472,_orig_mod.output.bias,0.04719229978485209
472,AGGREGATE,0.05496230503109306
473,_orig_mod.pos_encoding,0.01282968785661254
473,_orig_mod.input_proj.weight,0.010292140632579935
473,_orig_mod.input_proj.bias,0.15426140683028905
473,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.07465281819940285
473,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.12638324452453148
473,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.06206437107785786
473,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.09752847360636879
473,_orig_mod.transformer.layers.0.linear1.weight,0.05433679137960175
473,_orig_mod.transformer.layers.0.linear1.bias,0.044192609451010514
473,_orig_mod.transformer.layers.0.linear2.weight,0.05766962182828218
473,_orig_mod.transformer.layers.0.linear2.bias,0.09272448566256362
473,_orig_mod.transformer.layers.0.norm1.weight,0.018917747740659203
473,_orig_mod.transformer.layers.0.norm1.bias,0.0624073130734765
473,_orig_mod.transformer.layers.0.norm2.weight,0.025531926481783086
473,_orig_mod.transformer.layers.0.norm2.bias,0.05645983196953131
473,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.07195177432207785
473,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.054094160712978685
473,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.05009768059724875
473,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.03466275932754818
473,_orig_mod.transformer.layers.1.linear1.weight,0.05458613387410847
473,_orig_mod.transformer.layers.1.linear1.bias,0.028750595983647383
473,_orig_mod.transformer.layers.1.linear2.weight,0.06959574101230405
473,_orig_mod.transformer.layers.1.linear2.bias,0.03694564798127798
473,_orig_mod.transformer.layers.1.norm1.weight,0.02150622753972411
473,_orig_mod.transformer.layers.1.norm1.bias,0.018258698023982105
473,_orig_mod.transformer.layers.1.norm2.weight,0.16357410484829166
473,_orig_mod.transformer.layers.1.norm2.bias,0.5024865035848468
473,_orig_mod.output.weight,0.24154724057265156
473,_orig_mod.output.bias,0.14230102904761055
473,AGGREGATE,0.059480102896904787
474,_orig_mod.pos_encoding,0.011181445404693369
474,_orig_mod.input_proj.weight,0.004761657206628766
474,_orig_mod.input_proj.bias,0.05428424205596056
474,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.0484179350352856
474,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.06184654652762182
474,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.047744483329109376
474,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.047466982089509335
474,_orig_mod.transformer.layers.0.linear1.weight,0.04091860265246495
474,_orig_mod.transformer.layers.0.linear1.bias,0.03897626459820434
474,_orig_mod.transformer.layers.0.linear2.weight,0.04320647368996066
474,_orig_mod.transformer.layers.0.linear2.bias,0.08403197252870914
474,_orig_mod.transformer.layers.0.norm1.weight,0.015835750068786313
474,_orig_mod.transformer.layers.0.norm1.bias,0.029904831051085316
474,_orig_mod.transformer.layers.0.norm2.weight,0.023246514913490158
474,_orig_mod.transformer.layers.0.norm2.bias,0.08895106642668307
474,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.058732901373825766
474,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.05125126753779653
474,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.03203324456529341
474,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.02855704418286831
474,_orig_mod.transformer.layers.1.linear1.weight,0.03748712592110934
474,_orig_mod.transformer.layers.1.linear1.bias,0.020293108567540744
474,_orig_mod.transformer.layers.1.linear2.weight,0.037020828152996205
474,_orig_mod.transformer.layers.1.linear2.bias,0.02998267758631871
474,_orig_mod.transformer.layers.1.norm1.weight,0.01656907884110875
474,_orig_mod.transformer.layers.1.norm1.bias,0.023556988735915083
474,_orig_mod.transformer.layers.1.norm2.weight,0.10060975135986128
474,_orig_mod.transformer.layers.1.norm2.bias,0.49523992716386245
474,_orig_mod.output.weight,0.20538417788774546
474,_orig_mod.output.bias,0.09713746162102553
474,AGGREGATE,0.04189152536471089
475,_orig_mod.pos_encoding,0.01066561755712384
475,_orig_mod.input_proj.weight,0.003922582603836481
475,_orig_mod.input_proj.bias,0.028500408859553485
475,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.054699747869503386
475,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.05724202144565825
475,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.038608917212986614
475,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.03646819502086333
475,_orig_mod.transformer.layers.0.linear1.weight,0.03652319787791148
475,_orig_mod.transformer.layers.0.linear1.bias,0.03644851333876797
475,_orig_mod.transformer.layers.0.linear2.weight,0.02929127295036233
475,_orig_mod.transformer.layers.0.linear2.bias,0.0553179009512371
475,_orig_mod.transformer.layers.0.norm1.weight,0.013571189674920228
475,_orig_mod.transformer.layers.0.norm1.bias,0.030963829845572406
475,_orig_mod.transformer.layers.0.norm2.weight,0.017123586824269177
475,_orig_mod.transformer.layers.0.norm2.bias,0.06751321925783238
475,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.043048798251364304
475,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.03727021047052588
475,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.03604383731915768
475,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.026829196978543503
475,_orig_mod.transformer.layers.1.linear1.weight,0.030248391353813072
475,_orig_mod.transformer.layers.1.linear1.bias,0.017270787798353126
475,_orig_mod.transformer.layers.1.linear2.weight,0.03484030884144768
475,_orig_mod.transformer.layers.1.linear2.bias,0.01809952714734437
475,_orig_mod.transformer.layers.1.norm1.weight,0.017860266512411144
475,_orig_mod.transformer.layers.1.norm1.bias,0.024454140865175198
475,_orig_mod.transformer.layers.1.norm2.weight,0.10434544477497532
475,_orig_mod.transformer.layers.1.norm2.bias,0.43014587444200014
475,_orig_mod.output.weight,0.17235529001101818
475,_orig_mod.output.bias,0.03858461773841383
475,AGGREGATE,0.037163649592604
476,_orig_mod.pos_encoding,0.010108496100490602
476,_orig_mod.input_proj.weight,0.004789901845931759
476,_orig_mod.input_proj.bias,0.06135418238471009
476,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.05393351362285387
476,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.07151647910677625
476,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.04418924690197311
476,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.0225511465453761
476,_orig_mod.transformer.layers.0.linear1.weight,0.03792183779234409
476,_orig_mod.transformer.layers.0.linear1.bias,0.03611265645182387
476,_orig_mod.transformer.layers.0.linear2.weight,0.03493181935706463
476,_orig_mod.transformer.layers.0.linear2.bias,0.04323341763980183
476,_orig_mod.transformer.layers.0.norm1.weight,0.013454782557161473
476,_orig_mod.transformer.layers.0.norm1.bias,0.02124212492771125
476,_orig_mod.transformer.layers.0.norm2.weight,0.01601938282062428
476,_orig_mod.transformer.layers.0.norm2.bias,0.05165910982803405
476,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.03789872573469258
476,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.028230754236900187
476,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.03858372672303806
476,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.029635345186767983
476,_orig_mod.transformer.layers.1.linear1.weight,0.03126393659935899
476,_orig_mod.transformer.layers.1.linear1.bias,0.018187521198362668
476,_orig_mod.transformer.layers.1.linear2.weight,0.04333878896294348
476,_orig_mod.transformer.layers.1.linear2.bias,0.020711827455362843
476,_orig_mod.transformer.layers.1.norm1.weight,0.016156823281552428
476,_orig_mod.transformer.layers.1.norm1.bias,0.028135215395476962
476,_orig_mod.transformer.layers.1.norm2.weight,0.15826210636344884
476,_orig_mod.transformer.layers.1.norm2.bias,0.6415824918597891
476,_orig_mod.output.weight,0.284148027631878
476,_orig_mod.output.bias,0.014324137765267045
476,AGGREGATE,0.038513777828512646
477,_orig_mod.pos_encoding,0.014919618086270271
477,_orig_mod.input_proj.weight,0.004980851904889284
477,_orig_mod.input_proj.bias,0.029923012458635875
477,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.04506443478569642
477,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.049530722682818176
477,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.0459151333910956
477,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.024597602482490887
477,_orig_mod.transformer.layers.0.linear1.weight,0.03845524394490262
477,_orig_mod.transformer.layers.0.linear1.bias,0.038005144451684146
477,_orig_mod.transformer.layers.0.linear2.weight,0.03438683442598949
477,_orig_mod.transformer.layers.0.linear2.bias,0.06495870058099565
477,_orig_mod.transformer.layers.0.norm1.weight,0.01705524394803608
477,_orig_mod.transformer.layers.0.norm1.bias,0.031522985294942456
477,_orig_mod.transformer.layers.0.norm2.weight,0.01497081989738713
477,_orig_mod.transformer.layers.0.norm2.bias,0.07315294430312559
477,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.045548559990325546
477,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.03427684263516066
477,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.0428690216931472
477,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.029007798792074317
477,_orig_mod.transformer.layers.1.linear1.weight,0.03584793591735666
477,_orig_mod.transformer.layers.1.linear1.bias,0.021551017406779144
477,_orig_mod.transformer.layers.1.linear2.weight,0.04892501151588483
477,_orig_mod.transformer.layers.1.linear2.bias,0.024020186661457447
477,_orig_mod.transformer.layers.1.norm1.weight,0.017618368888722407
477,_orig_mod.transformer.layers.1.norm1.bias,0.031200151550658202
477,_orig_mod.transformer.layers.1.norm2.weight,0.13011894215482359
477,_orig_mod.transformer.layers.1.norm2.bias,0.6336250188988807
477,_orig_mod.output.weight,0.25719982887935633
477,_orig_mod.output.bias,0.10912998057428412
477,AGGREGATE,0.03954460748668291
478,_orig_mod.pos_encoding,0.010419727173423165
478,_orig_mod.input_proj.weight,0.009868209225151414
478,_orig_mod.input_proj.bias,0.06501739802626137
478,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.06391494296746221
478,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.07807270941787005
478,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.0720482282562094
478,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.06291859551324792
478,_orig_mod.transformer.layers.0.linear1.weight,0.07288088876771218
478,_orig_mod.transformer.layers.0.linear1.bias,0.07333795335886847
478,_orig_mod.transformer.layers.0.linear2.weight,0.06583056511929936
478,_orig_mod.transformer.layers.0.linear2.bias,0.10953632010730587
478,_orig_mod.transformer.layers.0.norm1.weight,0.032672943773311106
478,_orig_mod.transformer.layers.0.norm1.bias,0.13458429766355431
478,_orig_mod.transformer.layers.0.norm2.weight,0.03853505738061092
478,_orig_mod.transformer.layers.0.norm2.bias,0.18005324872353118
478,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.07251228816929443
478,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.06517907474635219
478,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.061229436014430455
478,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.05503032578876587
478,_orig_mod.transformer.layers.1.linear1.weight,0.054463057954465634
478,_orig_mod.transformer.layers.1.linear1.bias,0.03522362006307323
478,_orig_mod.transformer.layers.1.linear2.weight,0.06708157687241359
478,_orig_mod.transformer.layers.1.linear2.bias,0.03986370169639025
478,_orig_mod.transformer.layers.1.norm1.weight,0.028832682575279166
478,_orig_mod.transformer.layers.1.norm1.bias,0.05198735242523546
478,_orig_mod.transformer.layers.1.norm2.weight,0.16505996322670943
478,_orig_mod.transformer.layers.1.norm2.bias,0.6337023557066852
478,_orig_mod.output.weight,0.2653257958362096
478,_orig_mod.output.bias,0.20176879438357376
478,AGGREGATE,0.06205912867694613
479,_orig_mod.pos_encoding,0.031076920045750422
479,_orig_mod.input_proj.weight,0.00986913135430179
479,_orig_mod.input_proj.bias,0.10160474883514842
479,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.12401726433783217
479,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.13349984748505317
479,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.14994902256552664
479,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.0880378543350343
479,_orig_mod.transformer.layers.0.linear1.weight,0.11946461568378916
479,_orig_mod.transformer.layers.0.linear1.bias,0.12748095925220762
479,_orig_mod.transformer.layers.0.linear2.weight,0.1225557550326257
479,_orig_mod.transformer.layers.0.linear2.bias,0.2641380450282853
479,_orig_mod.transformer.layers.0.norm1.weight,0.050715260957255245
479,_orig_mod.transformer.layers.0.norm1.bias,0.36038931752325565
479,_orig_mod.transformer.layers.0.norm2.weight,0.05172176648877331
479,_orig_mod.transformer.layers.0.norm2.bias,0.3054005759586246
479,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.1329923966444751
479,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.14758840660938025
479,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.09228937959828033
479,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.10166065256968296
479,_orig_mod.transformer.layers.1.linear1.weight,0.1361412077007041
479,_orig_mod.transformer.layers.1.linear1.bias,0.08655179187390281
479,_orig_mod.transformer.layers.1.linear2.weight,0.18989760153674656
479,_orig_mod.transformer.layers.1.linear2.bias,0.14418628426797667
479,_orig_mod.transformer.layers.1.norm1.weight,0.04921288555466802
479,_orig_mod.transformer.layers.1.norm1.bias,0.11464412492645659
479,_orig_mod.transformer.layers.1.norm2.weight,0.31804872700259346
479,_orig_mod.transformer.layers.1.norm2.bias,0.7886630377727382
479,_orig_mod.output.weight,0.3839175887799225
479,_orig_mod.output.bias,0.3492937836693389
479,AGGREGATE,0.1275296430221406
480,_orig_mod.pos_encoding,0.013853673293161855
480,_orig_mod.input_proj.weight,0.014815795276045112
480,_orig_mod.input_proj.bias,0.07120405162775731
480,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.07619674214602429
480,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.07248523776728064
480,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.07338670229057165
480,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.042599903259448325
480,_orig_mod.transformer.layers.0.linear1.weight,0.06358571184627745
480,_orig_mod.transformer.layers.0.linear1.bias,0.06505871864835194
480,_orig_mod.transformer.layers.0.linear2.weight,0.05164544195719041
480,_orig_mod.transformer.layers.0.linear2.bias,0.0913500617190388
480,_orig_mod.transformer.layers.0.norm1.weight,0.03953103564374525
480,_orig_mod.transformer.layers.0.norm1.bias,0.1201043609116072
480,_orig_mod.transformer.layers.0.norm2.weight,0.027840899449130596
480,_orig_mod.transformer.layers.0.norm2.bias,0.17949688540873124
480,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.061386844574155754
480,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.0751466426776494
480,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.05526984978435668
480,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.08012885065768975
480,_orig_mod.transformer.layers.1.linear1.weight,0.05138986119401801
480,_orig_mod.transformer.layers.1.linear1.bias,0.0327508813484029
480,_orig_mod.transformer.layers.1.linear2.weight,0.06590811607085668
480,_orig_mod.transformer.layers.1.linear2.bias,0.062222104710648256
480,_orig_mod.transformer.layers.1.norm1.weight,0.02374580688246129
480,_orig_mod.transformer.layers.1.norm1.bias,0.07442379522608097
480,_orig_mod.transformer.layers.1.norm2.weight,0.16714214709022115
480,_orig_mod.transformer.layers.1.norm2.bias,0.432790330085779
480,_orig_mod.output.weight,0.27664300740875664
480,_orig_mod.output.bias,0.039832050624762694
480,AGGREGATE,0.059257046139032585
481,_orig_mod.pos_encoding,0.012739547479162961
481,_orig_mod.input_proj.weight,0.018639188485989684
481,_orig_mod.input_proj.bias,0.09022507888365984
481,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.07703820171954434
481,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.08957272665369519
481,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.05925616206198679
481,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.12361392044675572
481,_orig_mod.transformer.layers.0.linear1.weight,0.06424626423235284
481,_orig_mod.transformer.layers.0.linear1.bias,0.058391357221564966
481,_orig_mod.transformer.layers.0.linear2.weight,0.07402674261189035
481,_orig_mod.transformer.layers.0.linear2.bias,0.09669564735463702
481,_orig_mod.transformer.layers.0.norm1.weight,0.022771015393110144
481,_orig_mod.transformer.layers.0.norm1.bias,0.09150858475310039
481,_orig_mod.transformer.layers.0.norm2.weight,0.03396729244498543
481,_orig_mod.transformer.layers.0.norm2.bias,0.24042850113000017
481,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.09451060646257665
481,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.13004760298925305
481,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.081466143124726
481,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.0954434950174065
481,_orig_mod.transformer.layers.1.linear1.weight,0.05870990432432313
481,_orig_mod.transformer.layers.1.linear1.bias,0.03689633834206102
481,_orig_mod.transformer.layers.1.linear2.weight,0.0600019071422617
481,_orig_mod.transformer.layers.1.linear2.bias,0.04916202894522775
481,_orig_mod.transformer.layers.1.norm1.weight,0.03334557509139792
481,_orig_mod.transformer.layers.1.norm1.bias,0.07085125084947697
481,_orig_mod.transformer.layers.1.norm2.weight,0.1987026281913656
481,_orig_mod.transformer.layers.1.norm2.bias,0.5947536765521442
481,_orig_mod.output.weight,0.2141274612181448
481,_orig_mod.output.bias,0.016571482941586453
481,AGGREGATE,0.06831422678978764
482,_orig_mod.pos_encoding,0.007861290247561934
482,_orig_mod.input_proj.weight,0.011286363041495455
482,_orig_mod.input_proj.bias,0.04220092655251564
482,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.050454234269731814
482,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.045471838664244625
482,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.03891991855739415
482,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.009637356574237416
482,_orig_mod.transformer.layers.0.linear1.weight,0.0356540125777477
482,_orig_mod.transformer.layers.0.linear1.bias,0.0339748864309543
482,_orig_mod.transformer.layers.0.linear2.weight,0.03251391006818063
482,_orig_mod.transformer.layers.0.linear2.bias,0.05037140847411071
482,_orig_mod.transformer.layers.0.norm1.weight,0.013285960594258113
482,_orig_mod.transformer.layers.0.norm1.bias,0.036196990011093104
482,_orig_mod.transformer.layers.0.norm2.weight,0.021946546976952346
482,_orig_mod.transformer.layers.0.norm2.bias,0.1073510061866479
482,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.061580107975964034
482,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.05843617198677014
482,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.03621134849916187
482,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.03604222543292274
482,_orig_mod.transformer.layers.1.linear1.weight,0.03504656049637042
482,_orig_mod.transformer.layers.1.linear1.bias,0.019514336181534708
482,_orig_mod.transformer.layers.1.linear2.weight,0.04448410932361374
482,_orig_mod.transformer.layers.1.linear2.bias,0.030184525910702243
482,_orig_mod.transformer.layers.1.norm1.weight,0.014580527764738933
482,_orig_mod.transformer.layers.1.norm1.bias,0.029956417719223128
482,_orig_mod.transformer.layers.1.norm2.weight,0.07424133138355563
482,_orig_mod.transformer.layers.1.norm2.bias,0.2953142209263004
482,_orig_mod.output.weight,0.12842536854418962
482,_orig_mod.output.bias,0.20333976656147387
482,AGGREGATE,0.041159224254340876
483,_orig_mod.pos_encoding,0.011000817717229428
483,_orig_mod.input_proj.weight,0.010290051304067835
483,_orig_mod.input_proj.bias,0.048149341205047116
483,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.04812124911395023
483,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.056191107278422144
483,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.04273022915649561
483,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.029028380834440825
483,_orig_mod.transformer.layers.0.linear1.weight,0.04899068862789068
483,_orig_mod.transformer.layers.0.linear1.bias,0.04472328906190662
483,_orig_mod.transformer.layers.0.linear2.weight,0.04403177663207701
483,_orig_mod.transformer.layers.0.linear2.bias,0.0606225794970165
483,_orig_mod.transformer.layers.0.norm1.weight,0.019190395429671353
483,_orig_mod.transformer.layers.0.norm1.bias,0.07554356569841196
483,_orig_mod.transformer.layers.0.norm2.weight,0.0273637587304431
483,_orig_mod.transformer.layers.0.norm2.bias,0.0883697938087022
483,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.059437280194406354
483,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.05520948194999868
483,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.05205503132530465
483,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.04341042859794837
483,_orig_mod.transformer.layers.1.linear1.weight,0.03977837518111751
483,_orig_mod.transformer.layers.1.linear1.bias,0.024887370448163394
483,_orig_mod.transformer.layers.1.linear2.weight,0.05238862753582472
483,_orig_mod.transformer.layers.1.linear2.bias,0.03747301667830151
483,_orig_mod.transformer.layers.1.norm1.weight,0.021462886362200534
483,_orig_mod.transformer.layers.1.norm1.bias,0.04036170818170344
483,_orig_mod.transformer.layers.1.norm2.weight,0.1048631601589109
483,_orig_mod.transformer.layers.1.norm2.bias,0.19139517701407113
483,_orig_mod.output.weight,0.15770311108348034
483,_orig_mod.output.bias,0.040130267869015614
483,AGGREGATE,0.04587314747834334
484,_orig_mod.pos_encoding,0.006528344444691748
484,_orig_mod.input_proj.weight,0.012054359156734093
484,_orig_mod.input_proj.bias,0.09505287493047053
484,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.061141490912600155
484,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.08560735639681609
484,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.0512368122760196
484,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.04191417110417472
484,_orig_mod.transformer.layers.0.linear1.weight,0.05005824774947936
484,_orig_mod.transformer.layers.0.linear1.bias,0.06333460614720621
484,_orig_mod.transformer.layers.0.linear2.weight,0.057534742015816716
484,_orig_mod.transformer.layers.0.linear2.bias,0.09036056925198897
484,_orig_mod.transformer.layers.0.norm1.weight,0.019554955211243626
484,_orig_mod.transformer.layers.0.norm1.bias,0.12595071952974637
484,_orig_mod.transformer.layers.0.norm2.weight,0.03163933129447612
484,_orig_mod.transformer.layers.0.norm2.bias,0.06778740347939044
484,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.07003311137834801
484,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.09348520643064781
484,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.059705703055679606
484,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.06575412203753432
484,_orig_mod.transformer.layers.1.linear1.weight,0.051020777940963324
484,_orig_mod.transformer.layers.1.linear1.bias,0.03205811033333274
484,_orig_mod.transformer.layers.1.linear2.weight,0.07041641646698488
484,_orig_mod.transformer.layers.1.linear2.bias,0.0356367777840706
484,_orig_mod.transformer.layers.1.norm1.weight,0.01992837904148633
484,_orig_mod.transformer.layers.1.norm1.bias,0.05090853463475812
484,_orig_mod.transformer.layers.1.norm2.weight,0.17768246714838998
484,_orig_mod.transformer.layers.1.norm2.bias,0.5195717230616959
484,_orig_mod.output.weight,0.15984200046617597
484,_orig_mod.output.bias,0.13735909396357152
484,AGGREGATE,0.055961897154516105
485,_orig_mod.pos_encoding,0.006644518577019382
485,_orig_mod.input_proj.weight,0.0041507827323909036
485,_orig_mod.input_proj.bias,0.038707628868931504
485,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.04037999303948823
485,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.0524371502764058
485,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.030456802865826166
485,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.020857868944966232
485,_orig_mod.transformer.layers.0.linear1.weight,0.036628278143235035
485,_orig_mod.transformer.layers.0.linear1.bias,0.052790359363835346
485,_orig_mod.transformer.layers.0.linear2.weight,0.04569265389724117
485,_orig_mod.transformer.layers.0.linear2.bias,0.07874056193015258
485,_orig_mod.transformer.layers.0.norm1.weight,0.013915636028451975
485,_orig_mod.transformer.layers.0.norm1.bias,0.0641460754088132
485,_orig_mod.transformer.layers.0.norm2.weight,0.01848885860589167
485,_orig_mod.transformer.layers.0.norm2.bias,0.2155653479935865
485,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.05653427195286811
